file_name_1,file_name_2,content_1,content_2
356.txt,1500.txt," 美国国务院当地时间2月28日发表声明说,鉴于俄罗斯军队对乌克兰采取的军事行动,建议美国公民立即离开俄罗斯。"," 美国国务院当地时间25日发表声明说,美国国务卿布林肯和国防部长奥斯汀24日抵达乌克兰,在乌克兰首都基辅与乌总统泽连斯基举行会谈。"
386.txt,680.txt," 据美国有线电视新闻网最新消息,美国总统拜登在当地时间3月1日晚的国情咨文讲话中,正式宣布对俄罗斯飞机关闭美国领空。",",爱丽舍宫发布消息法国总统马克龙当地时间13日与美国总统拜登通电话,双方同意加强对俄罗斯的制裁。"
386.txt,727.txt," 据美国有线电视新闻网最新消息,美国总统拜登在当地时间3月1日晚的国情咨文讲话中,正式宣布对俄罗斯飞机关闭美国领空。",",美国一位官员当地时间15日美国总统拜登预计将于16日宣布向乌克兰提供额外8亿美元的军事援助。"
386.txt,778.txt," 据美国有线电视新闻网最新消息,美国总统拜登在当地时间3月1日晚的国情咨文讲话中,正式宣布对俄罗斯飞机关闭美国领空。",",乌克兰西部城市利沃夫市长当地时间18日上午,俄罗斯的几枚导弹袭击了利沃夫的一家飞机维修厂。"
386.txt,1443.txt," 据美国有线电视新闻网最新消息,美国总统拜登在当地时间3月1日晚的国情咨文讲话中,正式宣布对俄罗斯飞机关闭美国领空。",",当地时间21日,美国总统拜登在白宫就乌克兰局势发表讲话,他宣布向乌克兰政府提供另外5亿美元的经济援助。"
386.txt,1469.txt," 据美国有线电视新闻网最新消息,美国总统拜登在当地时间3月1日晚的国情咨文讲话中,正式宣布对俄罗斯飞机关闭美国领空。",",乌克兰总统泽连斯基在当地时间23日表示,美国国务卿布林肯和防长奥斯汀将于24日访问基辅。"
404.txt,465.txt,",俄罗斯国防部表示,自俄罗斯在乌克兰开展特别军事行动以来,俄军中已有498人在乌阵亡,另有1597人受伤。这是俄罗斯首次披露该次军事行动的伤亡情况。",",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。"
404.txt,1415.txt,",俄罗斯国防部表示,自俄罗斯在乌克兰开展特别军事行动以来,俄军中已有498人在乌阵亡,另有1597人受伤。这是俄罗斯首次披露该次军事行动的伤亡情况。",",俄罗斯国防部发言人伊戈尔·科纳申科夫20日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰近500架无人机。"
406.txt,458.txt," 中国驻乌克兰大使馆公众号3日发布《关于应对乌当前安全局势的提醒》:当前,乌安全局势日趋严峻,部分城市时有爆炸交火。中国驻乌克兰使馆在此郑重提醒:"," 据中国驻乌克兰大使馆微信公众号消息,当前,乌安全局势日趋严峻,部分地区爆炸交火猛烈,多个城市面临高风险。中国驻乌克兰使馆在此郑重提醒:"
408.txt,458.txt," 中国驻乌克兰大使馆公众号3日发布《关于应对乌当前安全局势的提醒》:当前,乌安全局势日趋严峻,部分城市时有爆炸交火。中国驻乌克兰使馆在此郑重提醒:"," 据中国驻乌克兰大使馆微信公众号消息,当前,乌安全局势日趋严峻,部分地区爆炸交火猛烈,多个城市面临高风险。中国驻乌克兰使馆在此郑重提醒:"
418.txt,1101.txt," 据塔斯社消息,当地时间3月3日,俄方谈判代表梅金斯基表示,俄乌第二轮谈判计划在当地时间3日15时,于白俄罗斯布列斯特州举行。"," 据路透社消息,当地时间4月3日,俄罗斯谈判代表团团长、俄总统助理梅金斯基在社交媒体发文表示,俄罗斯和乌克兰的领导人会晤尚无法举行。"
424.txt,425.txt," 当地时间3月3日,俄罗斯与乌克兰的第二轮谈判正式开始。据,乌克兰外交部负责人表示,基辅不会在领土完整问题的上作出让步。"," 当地时间3月3日,俄罗斯与乌克兰的第二轮谈判正式开始。据俄罗斯卫星通讯社消息,乌克兰总统办公室主任顾问波多利亚克表示,列入与俄谈判议程的有停火、休战、开放疏散人员的人道主义走廊。俄罗斯代表团和乌克兰代表团的成员在会谈时相互握手。"
437.txt,587.txt,",俄罗斯外交部发言人扎哈罗娃表示,西方国家针对俄罗斯的涉及人文领域的制裁不可接受,其中包括对运动员和演员的制裁。",",俄罗斯外交部发言人扎哈罗娃表示,俄罗斯外长拉夫罗夫与土耳其外长恰武什奥卢开始在安塔利亚会谈。"
437.txt,1555.txt,",俄罗斯外交部发言人扎哈罗娃表示,西方国家针对俄罗斯的涉及人文领域的制裁不可接受,其中包括对运动员和演员的制裁。",",俄外交部发言人扎哈罗娃表示,自俄罗斯对乌克兰开展特别行动以来,已有约7000名雇佣兵进入乌克兰。"
451.txt,1528.txt," 据俄罗斯卫星网消息,当地时间4日,针对乌克兰扎波罗热核电站附近起火一事,俄国防部发言人科纳申科夫此事系乌方人员挑衅并纵火。"," 据俄罗斯卫星通讯社消息,当地时间27日,俄罗斯国防部发言人科纳申科夫表示,自俄在乌特别军事行动以来,俄军已摧毁乌克兰近2600辆装甲车。"
458.txt,487.txt," 据中国驻乌克兰大使馆微信公众号消息,当前,乌安全局势日趋严峻,部分地区爆炸交火猛烈,多个城市面临高风险。中国驻乌克兰使馆在此郑重提醒:"," 据中国驻乌克兰大使馆官方微信公众号消息,目前,在乌克兰的中国同胞绝大部分已撤离。当前,乌紧张形势还在不断恶化,且有急剧升温之势,中国驻乌克兰使馆在此谨提醒尚在乌的中国同胞尽快自乌离境。"
464.txt,494.txt,",俄罗斯军方宣布,自莫斯科时间5日10时起,在乌俄军进入“静默”状态,为从马里乌波尔和沃尔诺瓦哈撤离的平民开放人道主义通道。",",俄罗斯人道主义反应指挥部表示,应马克龙向普京提出的要求,俄罗斯武装力量宣布自当地时间7日10时起进入“静默状态”,并从基辅、马里乌波尔、哈尔科夫和苏梅开启人道主义走廊。"
464.txt,522.txt,",俄罗斯军方宣布,自莫斯科时间5日10时起,在乌俄军进入“静默”状态,为从马里乌波尔和沃尔诺瓦哈撤离的平民开放人道主义通道。",",当地时间8日,俄罗斯国防部发言人科纳申科夫从莫斯科时间8日10时起,为让包括基辅在内的乌克兰多个城市平民撤离,俄军开启“静默状态”。"
465.txt,587.txt,",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。",",俄罗斯外交部发言人扎哈罗娃表示,俄罗斯外长拉夫罗夫与土耳其外长恰武什奥卢开始在安塔利亚会谈。"
465.txt,614.txt,",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。",",当地时间11日,俄罗斯国防部发言人伊戈尔·科纳申科夫表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰超3200处军事目标。"
465.txt,690.txt,",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。",",俄罗斯国防部发言人伊戈尔·科纳申科夫当地时间14日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰超3900处军事目标。"
465.txt,706.txt,",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。",",俄罗斯国防部发言人伊戈尔·科纳申科夫当地时间15日表示,俄军已摧毁乌克兰156架无人驾驶飞行器和1306辆装甲战车等。此外,俄军在特别行动期间已将乌克兰整个赫尔松州完全置控制。"
465.txt,816.txt,",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。",",俄罗斯国防部发言人科纳申科夫当地时间20日表示,乌克兰一处大型军事燃料基地遭“匕首”高超音速导弹和“口径”巡航导弹摧毁。"
465.txt,887.txt,",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。",",在俄罗斯对乌克兰开展特别军事行动一个月后,乌克兰总统泽连斯基当地时间24日呼吁北约向乌克兰提供军事援助。"
465.txt,1002.txt,",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。",",俄罗斯国防部长绍伊古表示,在乌克兰开展特别军事行动期间,近两周消灭了约600名外国雇佣军,超500人已离开乌克兰。"
465.txt,1027.txt,",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。",",俄罗斯国防部发言人科纳申科夫说,俄军用“伊斯坎德尔”导弹摧毁了位于顿涅茨克的两座乌克兰大型军械库。"
465.txt,1072.txt,",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。",",当地时间1日,俄罗斯国防部发言人科纳申科夫表示,自特别军事行动展开以来,俄军已摧毁乌克兰124架飞机和81架直升机。"
465.txt,1112.txt,",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。",",俄罗斯国防部发言人伊戈尔·科纳申科夫当地时间4日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰近2000辆坦克等装甲战车。"
465.txt,1134.txt,",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。"," 据俄罗斯卫星通讯社5日凌晨消息,俄罗斯国家防御指挥中心负责人米津采夫通报了俄方撤离平民的进展情况。自特别军事行动展开以来,俄方已从乌克兰危险区域撤离602106人,其中119847人为儿童。"
465.txt,1415.txt,",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。",",俄罗斯国防部发言人伊戈尔·科纳申科夫20日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰近500架无人机。"
465.txt,1435.txt,",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。",",当地时间21日,俄罗斯国防部发言人科纳申科夫表示,俄罗斯的导弹部队和炮兵部队过去一天打击了乌克兰的1001个军事目标。"
465.txt,1464.txt,",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。",",俄罗斯国防部发言人科纳申科夫当地时间23日表示,俄军过去一天打击了乌克兰超1000个军事目标。"
465.txt,1478.txt,",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。",",俄罗斯国防部发言人科纳申科夫当地时间24日表示,俄军过去一天打击了乌克兰423个军事目标。"
465.txt,1528.txt,",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。"," 据俄罗斯卫星通讯社消息,当地时间27日,俄罗斯国防部发言人科纳申科夫表示,自俄在乌特别军事行动以来,俄军已摧毁乌克兰近2600辆装甲车。"
465.txt,1555.txt,",俄罗斯国防部发言人5日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰2037处军事设施目标。",",俄外交部发言人扎哈罗娃表示,自俄罗斯对乌克兰开展特别行动以来,已有约7000名雇佣兵进入乌克兰。"
480.txt,614.txt,",当地时间6日,俄罗斯国防部发言人科纳申科夫表示,俄军在6日使用远程精确武器对乌克兰发动打击,成功摧毁乌空军位于旧康斯坦丁诺夫的机场。",",当地时间11日,俄罗斯国防部发言人伊戈尔·科纳申科夫表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰超3200处军事目标。"
480.txt,690.txt,",当地时间6日,俄罗斯国防部发言人科纳申科夫表示,俄军在6日使用远程精确武器对乌克兰发动打击,成功摧毁乌空军位于旧康斯坦丁诺夫的机场。",",俄罗斯国防部发言人伊戈尔·科纳申科夫当地时间14日表示,自俄罗斯开展特别军事行动以来,俄军已摧毁乌克兰超3900处军事目标。"
